"gene_id"	"adj.pval"	"iso"	"gene"	"GO"	"kog"	"chr"	"start"	"end"
"comp32078_c0_seq1"	0.037800738647683	"isogroup32078"	"Uncharacterized conserved protein, contains dysferlin, TECPR and PH domains"	NA	NA	"Segkk2763_pilon"	106036	112215
"comp1815_c0_seq1"	0.0379270046521916	"isogroup1815"	"26S proteasome regulatory complex, ATPase RPT1 ; 26S proteasome regulatory subunit T2 E=4e-110"	"GO:0000166;GO:0017111;GO:0005524;GO:0005634;GO:0005737;GO:0016787;GO:0030163;GO:0004298;GO:0004299;GO:0043248"	"Posttranslational modification, protein turnover, chaperones"	"Segkk2783_pilon"	53403	64993
"comp4394_c0_seq1"	0.0379270046521916	"isogroup4394"	"Predicted quinone oxidoreductase ; NADPH2:quinone reductase [EC:1.6.5.5] E=5e-176"	"GO:0008270;GO:0016491;GO:0003960;GO:0051341"	"Energy production and conversion"	"Segkk1093_pilon"	42090	47542
"comp10471_c0_seq1"	0.038009678505375	"isogroup10471"	NA	NA	NA	"Segkk584_pilon"	96295	100236
"comp3411_c0_seq1"	0.038009678505375	"isogroup3411"	"Polymerase delta-interacting protein PDIP1 and related proteins, contain BTB/POZ domain ; BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein E=7e-20"	"GO:0005515;GO:0005249;GO:0006813;GO:0008076;GO:0016020"	"Inorganic ion transport and metabolism"	"Segkk27_pilon"	36253	39679
"comp34433_c0_seq1"	0.038009678505375	"isogroup34433"	"RNA:NAD 2-phosphotransferase TPT1 ; 2-phosphotransferase [EC:2.7.1.160] E=2e-117"	"GO:0006388;GO:0016772"	"Translation, ribosomal structure and biogenesis"	"Segkk3735_pilon"	7552	10955
"comp38666_c0_seq1"	0.038009678505375	"isogroup38666"	NA	NA	NA	"Segkk4082_pilon"	24300	28532
"comp47808_c0_seq1"	0.038009678505375	"isogroup47808"	NA	NA	NA	"Segkk3685_pilon"	115812	118455
"comp25919_c0_seq1"	0.0380222779325512	"isogroup25919"	NA	NA	NA	"Segkk2558_pilon"	51831	57897
"comp27101_c0_seq1"	0.0381648187229076	"isogroup27101"	NA	NA	NA	"Segkk735_pilon"	240781	241404
"comp760_c0_seq1"	0.0381648187229076	"isogroup760"	"Gelatinase A and related matrix metalloproteases ; matrix metalloproteinase-16 (membrane-inserted) [EC:3.4.24.-] E=6e-164"	"GO:0004222;GO:0005578;GO:0006508;GO:0008237;GO:0008270;GO:0004249;GO:0008133;GO:0008319;GO:0030402"	"Posttranslational modification, protein turnover, chaperones"	"Segkk2464_pilon"	176736	180660
"comp10673_c0_seq1"	0.038276454404661	"isogroup10673"	"Acid trehalase ; kojibiose phosphorylase [EC:2.4.1.230] E=2e-68"	NA	"Carbohydrate transport and metabolism"	"Segkk4221_pilon"	11844	32192
"comp3086_c0_seq1"	0.0383857612082905	"isogroup3086"	"fatty acid synthase, animal type [EC:2.3.1.85] E=3e-05"	"GO:0004312"	NA	"Segkk103_pilon"	9076	14653
"comp9106_c0_seq1"	0.0385221509754114	"isogroup9106"	"membrane-bound transcription factor site-1 protease [EC:3.4.21.112] E=3e-155"	NA	NA	"Segkk708_pilon"	142384	159000
"comp23037_c0_seq1"	0.0386305482237656	"isogroup23037"	"Dyneins, heavy chain ; dynein heavy chain, axonemal E=6e-62"	"GO:0004197;GO:0006508;GO:0000166;GO:0017111;GO:0003777;GO:0007018;GO:0030286;GO:0008567"	"Cytoskeleton"	"Segkk4300_pilon"	37402	44292
"comp20663_c0_seq1"	0.0386905272698704	"isogroup20663"	"Intermediate filament-like protein, sorting nexins, and related proteins containing PX (PhoX) domain(s)"	"GO:0007242"	"Intracellular trafficking, secretion, and vesicular transport"	"Segkk3056_pilon"	200202	213798
"comp48850_c0_seq1"	0.0386905272698704	"isogroup48850"	"forkhead box protein K E=2e-14"	NA	NA	"Segkk1469_pilon"	2085	5223
"comp6382_c0_seq1"	0.0386905272698704	"isogroup6382"	"Tyrosine kinase specific for activated (GTP-bound) p21cdc42Hs ; mitogen-activated protein kinase kinase kinase 7 [EC:2.7.11.25] E=2e-142"	"GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004709"	"Signal transduction mechanisms"	"Segkk3668_pilon"	91428	115418
"comp95250_c0_seq1"	0.0386905272698704	"isogroup95250"	NA	NA	NA	"Segkk2875_pilon"	70599	70803
"comp13402_c0_seq1"	0.0387441977158876	"isogroup13402"	NA	NA	NA	"Segkk1885_pilon"	8806	17002
"comp19686_c0_seq1"	0.0388946436246534	"isogroup19686"	NA	NA	NA	"Segkk3261_pilon"	32312	33796
"comp56827_c0_seq1"	0.0390619021095946	"isogroup56827"	"TNF receptor-associated factor ; TNF receptor-associated factor 2 E=2e-28"	"GO:0003676;GO:0008270;GO:0000151;GO:0004842;GO:0016567;GO:0009719;GO:0005164;GO:0033209"	"Signal transduction mechanisms"	"Segkk744_pilon"	112331	120964
"comp5871_c0_seq1"	0.0391739069702005	"isogroup5871"	"triple functional domain protein [EC:2.7.11.1] E=5e-32"	NA	NA	"Segkk268_pilon"	60401	83175
"comp2176_c0_seq1"	0.0397589662690833	"isogroup2176"	"Actin regulatory proteins (gelsolin/villin family) ; villin 1 E=9e-40"	"GO:0003779"	"Cytoskeleton"	"Segkk2480_pilon"	9006	13200
"comp42716_c0_seq1"	0.0399139766216914	"isogroup42716"	"FOG: Ankyrin repeat ; ankyrin E=1e-161"	NA	NA	"Segkk4367_pilon"	4524	7713
"comp81101_c0_seq1"	0.0399139766216914	"isogroup81101"	NA	NA	NA	"Segkk3297_pilon"	32804	33407
"comp5919_c0_seq1"	0.0399420114182752	"isogroup5919"	NA	NA	NA	"Segkk347_pilon"	7661	27186
"comp590_c0_seq1"	0.0400229050069683	"isogroup590"	"Cysteine proteinase Cathepsin F ; cathepsin L [EC:3.4.22.15] E=1e-62"	"GO:0004197;GO:0006508;GO:0008234;GO:0016946;GO:0004217"	"Posttranslational modification, protein turnover, chaperones"	"Segkk789_pilon"	576609	597252
"comp50460_c0_seq1"	0.0400327695158927	"isogroup50460"	"ATP-dependent DNA ligase III ; DNA ligase 3 [EC:6.5.1.1] E=7e-10"	"GO:0003910;GO:0005524;GO:0006260;GO:0006281;GO:0006310;GO:0003677;GO:0005634"	"Replication, recombination and repair"	"Segkk4332_pilon"	108412	110847
"comp18601_c0_seq1"	0.0402316230187921	"isogroup18601"	NA	NA	NA	"Segkk1158_pilon"	198430	215757
"comp28617_c0_seq1"	0.0402327004142742	"isogroup28617"	NA	NA	NA	"Segkk1157_pilon"	64505	66475
"comp2905_c0_seq1"	0.0402327004142742	"isogroup2905"	NA	NA	NA	"Segkk2656_pilon"	4971	11892
"comp22337_c0_seq1"	0.0404056168599018	"isogroup22337"	"Signaling protein DOCK180 ; dedicator of cytokinesis 3/4/5 E=8e-142"	"GO:0005085;GO:0005525;GO:0051020"	"Signal transduction mechanisms"	"Segkk3414_pilon"	15164	31496
"comp26361_c0_seq1"	0.0404056168599018	"isogroup26361"	"Mitochondrial Fe2+ transporter MMT1 and related transporters (cation diffusion facilitator superfamily) ; ferrous-iron efflux pump FieF E=9e-22"	"GO:0006812;GO:0008324;GO:0016020"	"Inorganic ion transport and metabolism"	"Segkk1391_pilon"	10126	12621
"comp2833_c0_seq1"	0.0404056168599018	"isogroup2833"	"Translation initiation factor 4F, ribosome/mRNA-bridging subunit (eIF-4G) ; translation initiation factor 4G E=7e-178"	"GO:0003743;GO:0006446;GO:0003723;GO:0006412"	"Translation, ribosomal structure and biogenesis"	"Segkk871_pilon"	25346	34662
"comp49296_c0_seq1"	0.0404650448598089	"isogroup49296"	NA	NA	NA	"Segkk488_pilon"	99691	100143
"comp76931_c0_seq1"	0.0405353406532014	"isogroup76931"	"Dyneins, heavy chain"	"GO:0005524;GO:0000160;GO:0003677;GO:0006355;GO:0000166;GO:0017111"	"Cytoskeleton"	"Segkk3497_pilon"	54397	55479
"comp46878_c0_seq1"	0.0406566190907793	"isogroup46878"	"Fibroblast growth factor ; fibroblast growth factor E=3e-49"	"GO:0008083"	"Signal transduction mechanisms"	"Segkk3940_pilon"	131198	135752
"comp30355_c0_seq1"	0.0407707320502455	"isogroup30355"	NA	NA	NA	"Segkk767_pilon"	125589	129038
"comp11075_c0_seq1"	0.0407725891665928	"isogroup11075"	NA	NA	NA	"Segkk2334_pilon"	58211	58685
"comp16195_c0_seq1"	0.0407725891665928	"isogroup16195"	"Vacuolar protein sorting-associated protein"	"GO:0008152;GO:0016740;GO:0003676;GO:0031177"	"Intracellular trafficking, secretion, and vesicular transport"	"Segkk3165_pilon"	344362	358673
"comp26894_c0_seq1"	0.040832848685429	"isogroup26894"	"FOG: Immunoglobin and related proteins"	NA	"Inorganic ion transport and metabolism"	"Segkk4063_pilon"	0	1582
"comp44232_c0_seq1"	0.040925648785398	"isogroup44232"	"FOG: Immunoglobin and related proteins ; heparan sulfate proteoglycan 2 (perlecan) E=1e-21"	"GO:0005554;GO:0005021;GO:0005524;GO:0006468"	"Inorganic ion transport and metabolism"	"Segkk3973_pilon"	116844	117626
"comp9468_c0_seq1"	0.040925648785398	"isogroup9468"	"Predicted helicase ; nucleosome-remodeling factor subunit BPTF E=1e-15"	"GO:0003677;GO:0005524;GO:0000785;GO:0003682;GO:0005634;GO:0006333;GO:0008026;GO:0003676;GO:0004386;GO:0006355;GO:0004003;GO:0004004;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626"	NA	"Segkk310_pilon"	59494	71347
"comp21559_c0_seq1"	0.0409531801649362	"isogroup21559"	NA	NA	NA	"Segkk1947_pilon"	129103	129338
"comp9492_c0_seq1"	0.0409531801649362	"isogroup9492"	NA	NA	NA	"Segkk3389_pilon"	85438	86396
"comp4050_c0_seq1"	0.0411254982441636	"isogroup4050"	"Caspase, apoptotic cysteine protease ; caspase invertebrate, apoptosis-related cysteine protease [EC:3.4.22.-] E=1e-163"	"GO:0006508;GO:0030693;GO:0004197;GO:0016946;GO:0006915;GO:1900119"	"Cell cycle control, cell division, chromosome partitioning"	"Segkk3192_pilon"	303393	313483
"comp4930_c0_seq1"	0.0411254982441636	"isogroup4930"	"RNA-binding protein Sam68 and related KH domain proteins ; KH domain-containing, RNA-binding, signal transduction-associated protein 3 E=6e-27"	"GO:0003676"	"RNA processing and modification "	"Segkk1048_pilon"	118334	132571
"comp24794_c0_seq1"	0.0411578722763929	"isogroup24794"	NA	NA	NA	"Segkk3319_pilon"	75112	75362
"comp4077_c0_seq1"	0.0411578722763929	"isogroup4077"	"Mitochondrial oxoglutarate/malate carrier proteins ; solute carrier family 25 (mitochondrial dicarboxylate transporter), member 10 E=7e-131"	"GO:0005488;GO:0006810;GO:0016020;GO:0005739;GO:0006839;GO:0005310"	"Energy production and conversion"	"Segkk4364_pilon"	451218	466885
"comp11417_c0_seq1"	0.0412158757576035	"isogroup11417"	"RNA polymerase II elongator associated protein"	NA	NA	"Segkk1976_pilon"	209708	217373
"comp596_c0_seq1"	0.0412158757576035	"isogroup596"	"Gelatinase A and related matrix metalloproteases ; matrix metalloproteinase-17 (membrane-inserted) [EC:3.4.24.-] E=5e-47"	"GO:0004222;GO:0005578;GO:0006508;GO:0008237;GO:0008270;GO:0004249;GO:0008133;GO:0008319;GO:0030402"	"Posttranslational modification, protein turnover, chaperones"	"Segkk2464_pilon"	173181	176507
"comp8098_c0_seq1"	0.0412158757576035	"isogroup8098"	"histone-lysine N-methyltransferase MLL1 [EC:2.1.1.43] E=2e-19"	"GO:0000151;GO:0004842;GO:0008270;GO:0016567;GO:0003677;GO:0006355;GO:0042800;GO:0040029;GO:0016570"	NA	"Segkk1612_pilon"	23984	45969
"comp60062_c0_seq1"	0.0414974538897646	"isogroup60062"	NA	NA	NA	"Segkk2808_pilon"	13747	15543
"comp9549_c0_seq1"	0.0415589219418999	"isogroup9549"	"Uncharacterized conserved protein"	NA	NA	"Segkk2502_pilon"	7888	14451
"comp75191_c0_seq1"	0.0418995267458168	"isogroup75191"	"Serine/threonine protein kinase"	NA	"Signal transduction mechanisms"	"Segkk925_pilon"	526752	529766
"comp82539_c0_seq1"	0.0419765453675899	"isogroup82539"	NA	NA	NA	"Segkk3237_pilon"	2983	7968
"comp52849_c0_seq1"	0.0420715282679287	"isogroup52849"	"FOG: Transposon-encoded proteins with TYA, reverse transcriptase, integrase domains in various combinations ; cell division cycle 20-like protein 1, cofactor of APC complex E=1e-34"	"GO:0051301"	NA	"Segkk2008_pilon"	9668	9923
"comp12605_c0_seq1"	0.0421118970206966	"isogroup12605"	NA	NA	NA	"Segkk3827_pilon"	135700	149555
"comp91146_c0_seq1"	0.0422970285671065	"isogroup91146"	NA	NA	NA	"Segkk3674_pilon"	17643	17874
"comp59970_c0_seq1"	0.0423904734715151	"isogroup59970"	"FOG: Immunoglobin and related proteins"	"GO:0001584;GO:0007186;GO:0016021;GO:0005509"	"Inorganic ion transport and metabolism"	"Segkk3904_pilon"	167704	169063
"comp15400_c0_seq1"	0.0425223455927752	"isogroup15400"	"Three prime repair exonuclease"	"GO:0004527;GO:0005622"	"Replication, recombination and repair"	"Segkk326_pilon"	45605	48363
"comp9015_c0_seq1"	0.0425223455927752	"isogroup9015"	"Uncharacterized conserved protein"	NA	NA	"Segkk767_pilon"	78635	81689
"comp1024_c0_seq1"	0.0429453664941418	"isogroup1024"	"Adaptor complexes medium subunit family ; AP-1 complex subunit mu E=1e-40"	"GO:0006886;GO:0030125;GO:0016251"	"Intracellular trafficking, secretion, and vesicular transport"	"Segkk3818_pilon"	74507	84131
"comp14232_c0_seq1"	0.0429453664941418	"isogroup14232"	"Serine/threonine protein kinase involved in cell cycle control ; RIO kinase 2 [EC:2.7.11.1] E=2e-168"	"GO:0005554;GO:0004713;GO:0005524;GO:0006468;GO:0004672;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605"	"Signal transduction mechanisms"	"Segkk2182_pilon"	3433	18565
"comp19094_c0_seq1"	0.0429453664941418	"isogroup19094"	"Corticosteroid 11-beta-dehydrogenase and related short chain-type dehydrogenases ; dehydrogenase/reductase SDR family member 9 [EC:1.1.-.-] E=8e-13"	"GO:0008152;GO:0016491;GO:0003858;GO:0004745"	"Secondary metabolites biosynthesis, transport and catabolism"	"Segkk2432_pilon"	211597	221001
"comp26461_c0_seq1"	0.0430024662759465	"isogroup26461"	NA	NA	NA	"Segkk3785_pilon"	806	7655
"comp19530_c0_seq1"	0.043036195739489	"isogroup19530"	NA	NA	NA	"Segkk1650_pilon"	150539	153977
"comp13131_c0_seq1"	0.0430722554751373	"isogroup13131"	"Serine proteinase inhibitor (KU family) ; tissue factor pathway inhibitor E=4e-12"	"GO:0004867"	"Posttranslational modification, protein turnover, chaperones"	"Segkk441_pilon"	252431	253123
"comp9272_c0_seq1"	0.0430722554751373	"isogroup9272"	NA	NA	NA	"Segkk2069_pilon"	68205	71478
"comp15429_c0_seq1"	0.043096023937233	"isogroup15429"	"NADPH oxidase ; neutrophil cytosolic factor 1 E=2e-31"	"GO:0007242;GO:0004713;GO:0016175"	"Energy production and conversion"	"Segkk348_pilon"	7115	21404
"comp2269_c0_seq1"	0.043096023937233	"isogroup2269"	NA	NA	NA	"Segkk3362_pilon"	12259	15268
"comp26524_c0_seq1"	0.043096023937233	"isogroup26524"	"ADP-ribosylarginine hydrolase [EC:3.2.2.19] E=4e-129"	"GO:0003875"	NA	"Segkk1251_pilon"	18853	22053
"comp3544_c0_seq1"	0.043096023937233	"isogroup3544"	"Vacuolar import and degradation protein"	NA	"Intracellular trafficking, secretion, and vesicular transport"	"Segkk2826_pilon"	128708	139152
"comp8292_c0_seq1"	0.043096023937233	"isogroup8292"	NA	NA	NA	"Segkk242_pilon"	10844	114457
"comp15398_c0_seq1"	0.0432495976406577	"isogroup15398"	"Predicted histone methyl transferase ; ankyrin E=3e-27"	"GO:0040029;GO:0016570"	"Chromatin structure and dynamics"	"Segkk230_pilon"	31742	49092
"comp282_c0_seq1"	0.0432511104308405	"isogroup282"	"Multifunctional chaperone (14-3-3 family) ; tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein E=4e-26"	"GO:0019904;GO:0004623;GO:0004624;GO:0004625;GO:0004626;GO:0004627;GO:0004628;GO:0047498;GO:0047499"	"Posttranslational modification, protein turnover, chaperones"	"Segkk906_pilon"	48031	49329
"comp7869_c0_seq1"	0.0432511104308405	"isogroup7869"	NA	NA	NA	"Segkk616_pilon"	51629	51944
"comp7373_c0_seq1"	0.0434614077842431	"isogroup7373"	NA	NA	NA	"Segkk2748_pilon"	76262	84716
"comp44050_c0_seq1"	0.0435696977996402	"isogroup44050"	NA	NA	NA	"Segkk1728_pilon"	388670	388981
"comp3878_c0_seq1"	0.0435995236086779	"isogroup3878"	NA	NA	NA	"Segkk2292_pilon"	246750	250424
"comp47397_c0_seq1"	0.0436813662774053	"isogroup47397"	NA	NA	NA	"Segkk4025_pilon"	203881	204272
"comp27789_c0_seq1"	0.0437405165230723	"isogroup27789"	NA	NA	NA	"Segkk2116_pilon"	128304	129474
"comp14960_c0_seq1"	0.0438763130234002	"isogroup14960"	"cadherin EGF LAG seven-pass G-type receptor 3 (flamingo) E=8e-48"	"GO:0005509;GO:0007156;GO:0016020;GO:0005198;GO:0007155"	"Signal transduction mechanisms"	"Segkk2161_pilon"	35143	42944
"comp25672_c0_seq1"	0.0442870880866683	"isogroup25672"	"4-hydroxyphenylpyruvate dioxygenase ; 4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27] E=3e-111"	"GO:0003868"	"Amino acid transport and metabolism"	"Segkk3939_pilon"	122249	124617
"comp2647_c0_seq1"	0.0443833903073997	"isogroup2647"	"Familial cylindromatosis protein ; dynactin 1 E=4e-07"	NA	NA	"Segkk3668_pilon"	122179	140728
"comp50794_c0_seq1"	0.0443833903073997	"isogroup50794"	NA	NA	NA	"Segkk1684_pilon"	39972	40276
"comp20342_c0_seq1"	0.0444794081003649	"isogroup20342"	"AFH1-interacting protein FIP2, contains BTB/POZ domain and pentapeptide repeats ; BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein E=4e-78"	"GO:0005515;GO:0005249;GO:0006813;GO:0008076;GO:0016020"	NA	"Segkk431_pilon"	25781	34288
"comp25655_c0_seq1"	0.0446158161765309	"isogroup25655"	NA	NA	NA	"Segkk1071_pilon"	38988	39502
"comp19813_c0_seq1"	0.0446662893885985	"isogroup19813"	NA	NA	NA	"Segkk1735_pilon"	85156	86123
"comp24641_c0_seq1"	0.044718531701247	"isogroup24641"	NA	NA	NA	"Segkk2462_pilon"	55551	62265
"comp33024_c0_seq1"	0.044718531701247	"isogroup33024"	NA	NA	NA	"Segkk2896_pilon"	2090	2417
"comp4047_c0_seq1"	0.044718531701247	"isogroup4047"	"Chromatin-associated protein Dek and related proteins, contains SAP DNA binding domain"	"GO:0003677;GO:0005634;GO:0006355"	"Chromatin structure and dynamics"	"Segkk3325_pilon"	37851	44857
"comp50811_c0_seq1"	0.044718531701247	"isogroup50811"	NA	NA	NA	"Segkk1221_pilon"	82924	84820
"comp3760_c0_seq1"	0.0449287295889122	"isogroup3760"	"Predicted membrane protein (patched superfamily) ; Niemann-Pick C1 protein E=2e-06"	"GO:0004197;GO:0006508;GO:0008158;GO:0016020"	NA	"Segkk1639_pilon"	58272	61681
"comp16328_c0_seq1"	0.0450359904412324	"isogroup16328"	"Long-chain acyl-CoA synthetases (AMP-forming) ; long-chain acyl-CoA synthetase [EC:6.2.1.3] E=2e-122"	"GO:0003824;GO:0008152;GO:0004467"	"Lipid transport and metabolism"	"Segkk3525_pilon"	150243	169653
"comp37925_c0_seq1"	0.0450359904412324	"isogroup37925"	NA	NA	NA	"Segkk184_pilon"	26181	26390
"comp7399_c0_seq1"	0.0450359904412324	"isogroup7399"	"mRNA-binding protein Encore"	"GO:0003676"	"RNA processing and modification "	"Segkk1566_pilon"	54016	69379
"comp1153_c0_seq1"	0.0451756067885574	"isogroup1153"	NA	NA	NA	"Segkk477_pilon"	74158	84939
"comp10742_c0_seq1"	0.045221811864955	"isogroup10742"	"Lipid exporter ABCA1 and related proteins, ABC superfamily ; ATP-binding cassette, subfamily A (ABC1), member 2 E=3e-54"	"GO:0005524;GO:0016887;GO:0000166;GO:0017111"	"Lipid transport and metabolism"	"Segkk2240_pilon"	71183	87694
"comp95098_c0_seq1"	0.0452368696138917	"isogroup95098"	"phosphatidylinositol glycan, class O E=4e-40"	NA	NA	"Segkk1375_pilon"	130170	130391
"comp27079_c0_seq1"	0.0452867044210107	"isogroup27079"	"Phosphatidylinositol-4-phosphate 5-kinase ; amyotrophic lateral sclerosis 2 (juvenile) E=1e-91"	"GO:0005087;GO:0017112;GO:0030676;GO:0043539"	"Signal transduction mechanisms"	"Segkk2459_pilon"	57791	58692
"comp36888_c0_seq1"	0.0452976067653778	"isogroup36888"	"Inositol polyphosphate 5-phosphatase and related proteins ; phosphatidylinositol-bisphosphatase [EC:3.1.3.36] E=5e-124"	"GO:0004437;GO:0004439"	"Intracellular trafficking, secretion, and vesicular transport"	"Segkk3361_pilon"	98697	105294
"comp10294_c0_seq1"	0.0453201564497454	"isogroup10294"	"RFX family transcription factor ; regulatory factor X 1/2/3 E=6e-175"	"GO:0003677;GO:0006355"	"Transcription"	"Segkk4357_pilon"	0	17509
"comp25769_c0_seq1"	0.0453201564497454	"isogroup25769"	"heparanase 1 [EC:3.2.1.-] E=7e-180"	"GO:0030305"	NA	"Segkk73_pilon"	169156	178227
"comp83788_c0_seq1"	0.0453201564497454	"isogroup83788"	NA	NA	NA	"Segkk3792_pilon"	51901	53295
"comp33544_c0_seq1"	0.0453557398021264	"isogroup33544"	"H+/oligopeptide symporter ; proton-dependent oligopeptide transporter, POT family E=3e-127"	"GO:0005215;GO:0006857;GO:0016020"	"Amino acid transport and metabolism"	"Segkk2834_pilon"	71331	74438
"comp38609_c0_seq1"	0.0454129206217782	"isogroup38609"	"Vacuolar protein sorting-associated protein"	NA	"Intracellular trafficking, secretion, and vesicular transport"	"Segkk3200_pilon"	8182	10215
"comp51136_c0_seq1"	0.0454575956768028	"isogroup51136"	NA	NA	NA	"Segkk3669_pilon"	50505	55683
"comp11774_c0_seq1"	0.0454752011968958	"isogroup11774"	"Smoothened and related G-protein-coupled receptors"	"GO:0004888;GO:0007275;GO:0016020;GO:0005509;GO:0004252;GO:0004289;GO:0008132;GO:0008243;GO:0008991;GO:0016808"	"Signal transduction mechanisms"	"Segkk2614_pilon"	30284	33777
"comp62269_c0_seq1"	0.0457131695178183	"isogroup62269"	"Heterochromatin-associated protein HP1 and related CHROMO domain proteins"	"GO:0000785;GO:0003682;GO:0005634;GO:0006333"	"Chromatin structure and dynamics"	"Segkk3117_pilon"	38345	39644
"comp87393_c0_seq1"	0.045734379306199	"isogroup87393"	"FOG: Reverse transcriptase"	NA	NA	"Segkk4048_pilon"	185934	186177
"comp33784_c0_seq1"	0.045736305922437	"isogroup33784"	NA	NA	NA	"Segkk837_pilon"	221709	226129
"comp47513_c0_seq1"	0.0457917828319581	"isogroup47513"	"Myosin class II heavy chain"	"GO:0004190;GO:0006508"	"Cytoskeleton"	"Segkk3761_pilon"	30540	32787
"comp54202_c0_seq1"	0.0457917828319581	"isogroup54202"	NA	NA	NA	"Segkk60_pilon"	194879	195248
"comp211_c0_seq1"	0.0458106906858583	"isogroup211"	"thiaminase (transcriptional activator TenA) [EC:3.5.99.2] E=7e-137"	"GO:0050334"	NA	"Segkk4113_pilon"	44522	48734
