"gene_id"	"adj.pval"	"iso"	"gene"	"GO"	"kog"	"chr"	"start"	"end"
"comp13233_c0_seq1"	0.038655553646277	"isogroup13233"	"Glucosyltransferase - Alg6p ; alpha-1,3-glucosyltransferase [EC:2.4.1.-] E=3e-108"	"GO:0000009;GO:0000026;GO:0000030;GO:0000033;GO:0003980;GO:0004376;GO:0004576;GO:0004583;GO:0008375;GO:0008376;GO:0008378;GO:0008417;GO:0008921;GO:0016253;GO:0016758;GO:0016759;GO:0018715;GO:0018716;GO:0018717;GO:0018718;GO:0019112;GO:0019187;GO:0042281;GO:0042283;GO:0046527;GO:0046920;GO:0046921"	"Amino acid transport and metabolism"	"Segkk577_pilon"	35677	57715
"comp15712_c0_seq1"	0.0387029022204804	"isogroup15712"	"Microtubule binding protein YTM1 (contains WD40 repeats) ; ribosome biogenesis protein YTM1 E=1e-84"	"GO:0003847;GO:0006412"	"Cytoskeleton"	"Segkk856_pilon"	29648	31965
"comp38008_c0_seq1"	0.0388078728675993	"isogroup38008"	NA	NA	NA	"Segkk2651_pilon"	190804	193700
"comp1628_c0_seq1"	0.03902382716242	"isogroup1628"	"FOG: Immunoglobin and related proteins ; heparan sulfate proteoglycan 2 (perlecan) E=2e-38"	NA	"Inorganic ion transport and metabolism"	"Segkk3130_pilon"	6650	27846
"comp22971_c0_seq1"	0.03902382716242	"isogroup22971"	"Predicted Fe-S oxidoreductase"	"GO:0005554;GO:0003824;GO:0005506"	NA	"Segkk2577_pilon"	3173	5553
"comp3015_c0_seq1"	0.03902382716242	"isogroup3015"	NA	NA	NA	"Segkk1424_pilon"	109437	112020
"comp4860_c0_seq1"	0.03902382716242	"isogroup4860"	NA	NA	NA	"Segkk326_pilon"	24261	37731
"comp50811_c0_seq1"	0.03902382716242	"isogroup50811"	NA	NA	NA	"Segkk1221_pilon"	82924	84820
"comp58191_c0_seq1"	0.03902382716242	"isogroup58191"	"NAD+ nucleosidase [EC:3.2.2.5] E=5e-11"	"GO:0003953"	NA	"Segkk3522_pilon"	94291	95339
"comp26774_c0_seq1"	0.0391019249004885	"isogroup26774"	"Predicted unusual protein kinase"	"GO:0004672;GO:0005524;GO:0006468"	NA	"Segkk435_pilon"	312206	321925
"comp41391_c0_seq1"	0.0393684179835839	"isogroup41391"	NA	NA	NA	"Segkk1666_pilon"	261148	262653
"comp1567_c0_seq1"	0.039401853156705	"isogroup1567"	"Alternative splicing factor SRp55/B52/SRp75 (RRM superfamily) ; splicing factor, arginine/serine-rich 4/5/6 E=2e-77"	"GO:0003676"	"RNA processing and modification "	"Segkk1884_pilon"	150701	161768
"comp20470_c0_seq1"	0.0394797752909244	"isogroup20470"	"Collagens (type IV and type XIII), and related proteins"	"GO:0005529;GO:0005737;GO:0006817"	"Extracellular structures"	"Segkk2749_pilon"	24761	29181
"comp41987_c0_seq1"	0.0394797752909244	"isogroup41987"	"Predicted C2H2-type Zn-finger protein"	"GO:0003676;GO:0005634;GO:0008270"	"Transcription"	"Segkk2233_pilon"	213344	216610
"comp73509_c0_seq1"	0.0396162152584746	"isogroup73509"	"FOG: Armadillo/beta-catenin-like repeats"	NA	NA	"Segkk4309_pilon"	255491	255702
"comp26017_c0_seq1"	0.0397190798632961	"isogroup26017"	NA	NA	NA	"Segkk2162_pilon"	131028	144072
"comp38867_c0_seq1"	0.0398946616192503	"isogroup38867"	"Predicted transposase"	NA	"Replication, recombination and repair"	"Segkk2586_pilon"	18243	18837
"comp4030_c0_seq1"	0.0398946616192503	"isogroup4030"	"delta E=6e-21"	NA	NA	"Segkk711_pilon"	170283	173681
"comp9229_c0_seq1"	0.0398946616192503	"isogroup9229"	"Low-density lipoprotein receptors containing Ca2+-binding EGF-like domains ; low density lipoprotein receptor-related protein 5/6 E=6e-116"	"GO:0016020"	"Signal transduction mechanisms"	"Segkk898_pilon"	20814	28981
"comp72555_c0_seq1"	0.0399291537789836	"isogroup72555"	NA	NA	NA	"Segkk3446_pilon"	124742	125162
"comp24068_c0_seq1"	0.0399599055010384	"isogroup24068"	"Ca2+-modulated nonselective cation channel polycystin ; polycystin 1 E=4e-26"	"GO:0004051"	"Signal transduction mechanisms"	"Segkk3086_pilon"	46377	58304
"comp63068_c0_seq1"	0.0399599055010384	"isogroup63068"	NA	NA	NA	"Segkk2445_pilon"	109512	109719
"comp75631_c0_seq1"	0.0399599055010384	"isogroup75631"	"Predicted Na+-dependent cotransporter"	NA	NA	"Segkk1777_pilon"	70067	72760
"comp61634_c0_seq1"	0.039995611332413	"isogroup61634"	NA	NA	NA	"Segkk2147_pilon"	77616	77820
"comp16215_c0_seq1"	0.040014415916614	"isogroup16215"	"Sulfatase ; arylsulfatase I/J [EC:3.1.6.-] E=1e-13"	"GO:0008152;GO:0008484;GO:0003943;GO:0004065"	NA	"Segkk2189_pilon"	50054	54211
"comp41105_c0_seq1"	0.040014415916614	"isogroup41105"	"telomere-associated protein RIF1 E=1e-21"	NA	NA	"Segkk666_pilon"	16912	24388
"comp10538_c0_seq1"	0.0400193649932759	"isogroup10538"	"Na+-independent Cl/HCO3 exchanger AE1 and related transporters (SLC4 family) ; solute carrier family 4 (anion exchanger), member 1 E=2e-97"	"GO:0005452;GO:0006820;GO:0016020;GO:0015380;GO:0016021"	"Inorganic ion transport and metabolism"	"Segkk2223_pilon"	78115	84476
"comp9572_c0_seq1"	0.0401158743193573	"isogroup9572"	"Puf family RNA-binding protein"	"GO:0003723;GO:0016071"	"Translation, ribosomal structure and biogenesis"	"Segkk3047_pilon"	30842	31231
"comp13565_c0_seq1"	0.0401319195904963	"isogroup13565"	"BTB/POZ domain-containing protein 16 E=9e-64"	"GO:0005515"	NA	"Segkk4301_pilon"	6995	29478
"comp23002_c0_seq1"	0.0401568945159017	"isogroup23002"	"ATP-dependent RNA helicase A ; Notch E=2e-16"	"GO:0006952;GO:0005524;GO:0008026;GO:0003676;GO:0004386;GO:0005509;GO:0005155"	"RNA processing and modification "	"Segkk4076_pilon"	5362	7884
"comp42492_c0_seq1"	0.0402819452317311	"isogroup42492"	"Proteins containing BTB/POZ and Kelch domains, involved in regulatory/signal transduction processes ; kelch-like protein 18 E=8e-21"	"GO:0005515"	"Signal transduction mechanisms"	"Segkk4249_pilon"	144229	144826
"comp75191_c0_seq1"	0.0402819452317311	"isogroup75191"	"Serine/threonine protein kinase"	NA	"Signal transduction mechanisms"	"Segkk925_pilon"	526752	529766
"comp6181_c0_seq1"	0.0403137109015334	"isogroup6181"	"Meltrins, fertilins and related Zn-dependent metalloproteinases of the ADAMs family ; disintegrin and metalloproteinase domain-containing protein 12 [EC:3.4.24.-] E=4e-72"	"GO:0004222;GO:0006508"	"Posttranslational modification, protein turnover, chaperones"	"Segkk1707_pilon"	312616	338918
"comp5472_c0_seq1"	0.0404427653220768	"isogroup5472"	"cadherin EGF LAG seven-pass G-type receptor 1 (flamingo) E=4e-64"	"GO:0005509;GO:0007156;GO:0016020"	"Signal transduction mechanisms"	"Segkk908_pilon"	120847	137645
"comp6906_c0_seq1"	0.0404907105940545	"isogroup6906"	"Predicted E3 ubiquitin ligase"	"GO:0010992"	"Posttranslational modification, protein turnover, chaperones"	"Segkk3405_pilon"	27680	28173
"comp8535_c0_seq1"	0.0405386074661478	"isogroup8535"	"Ca2+/calmodulin-dependent protein kinase, EF-Hand protein superfamily ; calcium/calmodulin-dependent serine protein kinase [EC:2.7.11.1] E=3e-107"	"GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0007268;GO:0048167"	"Signal transduction mechanisms"	"Segkk450_pilon"	27631	43814
"comp28942_c0_seq1"	0.0405398697749115	"isogroup28942"	NA	NA	NA	"Segkk3484_pilon"	137448	140757
"comp22371_c0_seq1"	0.0406073947280322	"isogroup22371"	"Fibrillins and related proteins containing Ca2+-binding EGF-like domains ; fibrillin 1 E=7e-27"	"GO:0005509"	"Signal transduction mechanisms"	"Segkk925_pilon"	539877	543368
"comp4697_c0_seq1"	0.0406501095303129	"isogroup4697"	"Septin family protein (P-loop GTPase) ; peanut-like protein 1 (cell division control related protein 1) E=2e-152"	"GO:0005525;GO:0007049;GO:0005524;GO:0051301"	"Cytoskeleton"	"Segkk37_pilon"	135862	147163
"comp45200_c0_seq1"	0.0407115533526252	"isogroup45200"	"Transcription factor/CCAAT displacement protein CDP1"	NA	"Transcription"	"Segkk2715_pilon"	234488	234929
"comp12170_c0_seq1"	0.0409234506509496	"isogroup12170"	"Dystonin, GAS (Growth-arrest-specific protein), and related proteins ; plectin E=6e-95"	"GO:0008091"	"Cytoskeleton"	"Segkk838_pilon"	132788	156365
"comp24812_c0_seq1"	0.0409234506509496	"isogroup24812"	NA	NA	NA	"Segkk1891_pilon"	60965	64690
"comp9504_c0_seq1"	0.0409234506509496	"isogroup9504"	"Ubiquitin protein ligase RSP5/NEDD4 ; E3 ubiquitin-protein ligase NEDD4 [EC:6.3.2.19] E=4e-122"	"GO:0010992"	"Posttranslational modification, protein turnover, chaperones"	"Segkk347_pilon"	69812	92636
"comp44050_c0_seq1"	0.0409847628193478	"isogroup44050"	NA	NA	NA	"Segkk1728_pilon"	388670	388981
"comp31670_c0_seq1"	0.0410852167248762	"isogroup31670"	NA	NA	NA	"Segkk2361_pilon"	48882	49102
"comp7040_c0_seq1"	0.0411008253625265	"isogroup7040"	"Transcriptional coactivator CAPER (RRM superfamily) ; RNA-binding protein 39 E=2e-22"	NA	"Transcription"	"Segkk1011_pilon"	536177	551724
"comp34279_c0_seq1"	0.0412521987072487	"isogroup34279"	"Proteins containing BTB/POZ and Kelch domains, involved in regulatory/signal transduction processes ; kelch-like protein 20 E=3e-120"	"GO:0005515"	"Signal transduction mechanisms"	"Segkk3710_pilon"	79799	81045
"comp91146_c0_seq1"	0.0414550247635622	"isogroup91146"	NA	NA	NA	"Segkk3674_pilon"	17643	17874
"comp89377_c0_seq1"	0.0414634616363387	"isogroup89377"	"Dyneins, heavy chain ; dynein heavy chain, axonemal E=2e-07"	"GO:0000160;GO:0003677;GO:0006355;GO:0003777;GO:0007018;GO:0030286"	"Cytoskeleton"	"Segkk2115_pilon"	125298	125503
"comp15134_c0_seq1"	0.0415148566848372	"isogroup15134"	"Uncharacterized conserved protein"	NA	NA	"Segkk560_pilon"	5414	15643
"comp18566_c0_seq1"	0.0415148566848372	"isogroup18566"	"Beta-1,4-mannosyltransferase ; beta-1,4-mannosyltransferase [EC:2.4.1.142] E=4e-52"	"GO:0003677;GO:0005634;GO:0004578"	"Posttranslational modification, protein turnover, chaperones"	"Segkk16_pilon"	131181	139444
"comp39090_c0_seq1"	0.0415148566848372	"isogroup39090"	NA	NA	NA	"Segkk2487_pilon"	144574	146172
"comp17193_c0_seq1"	0.0415581763459987	"isogroup17193"	"Tyrosine kinase specific for activated (GTP-bound) p21cdc42Hs ; myosin-light-chain kinase [EC:2.7.11.18] E=3e-11"	"GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004675;GO:0004676;GO:0004677;GO:0004679;GO:0004680;GO:0004681;GO:0004683;GO:0004686;GO:0004688;GO:0004689;GO:0004690;GO:0004692;GO:0004693;GO:0004694;GO:0004695;GO:0004696;GO:0004697;GO:0004698;GO:0004700;GO:0004701;GO:0004702;GO:0004703;GO:0004704;GO:0004705;GO:0004706;GO:0004707;GO:0004708;GO:0004709;GO:0004710;GO:0004711;GO:0004712;GO:0004714;GO:0004715;GO:0004716;GO:0004718;GO:0008338;GO:0008339;GO:0008349;GO:0008384;GO:0008443;GO:0008545;GO:0008607;GO:0008819;GO:0016307;GO:0016538;GO:0016773;GO:0016908;GO:0016909;GO:0018720;GO:0019199;GO:0019912;GO:0019914;GO:0035004;GO:0042556;GO:0042557;GO:0004687"	"Signal transduction mechanisms"	"Segkk3730_pilon"	8453	11118
"comp16918_c0_seq1"	0.0416846600809912	"isogroup16918"	"Uncharacterized conserved protein"	NA	NA	"Segkk820_pilon"	81381	85249
"comp19367_c0_seq1"	0.0416846600809912	"isogroup19367"	"Uncharacterized conserved protein, contains GRAM domain"	NA	NA	"Segkk1881_pilon"	28338	33658
"comp71956_c0_seq1"	0.0416846600809912	"isogroup71956"	"Predicted phospholipase"	NA	"Lipid transport and metabolism"	"Segkk2994_pilon"	42589	43507
"comp7954_c0_seq1"	0.0416846600809912	"isogroup7954"	"HIV-1 Vpr-binding protein E=7e-155"	NA	NA	"Segkk1443_pilon"	26305	65207
"comp8289_c0_seq1"	0.0417358038794685	"isogroup8289"	"Peroxisomal 3-ketoacyl-CoA-thiolase P-44/SCP2 ; sterol carrier protein 2 [EC:2.3.1.176] E=4e-99"	"GO:0003988;GO:0033814"	"Lipid transport and metabolism"	"Segkk3063_pilon"	119831	135164
"comp26271_c0_seq1"	0.0417614424217616	"isogroup26271"	NA	NA	NA	"Segkk4306_pilon"	144282	145103
"comp72463_c0_seq1"	0.0417614424217616	"isogroup72463"	"Cadherin EGF LAG seven-pass G-type receptor ; contactin associated protein-like 2 E=4e-07"	"GO:0007218;GO:0016020;GO:0004930;GO:0005509;GO:0006605;GO:0006886;GO:0005198;GO:0007156;GO:0007155"	"Signal transduction mechanisms"	"Segkk1190_pilon"	84241	84526
"comp9954_c0_seq1"	0.0417614424217616	"isogroup9954"	"Hormone-sensitive lipase HSL ; hormone-sensitive lipase [EC:3.1.1.79] E=6e-65"	"GO:0003824;GO:0008152;GO:0016787;GO:0008203;GO:0016042;GO:0016298"	"Lipid transport and metabolism"	"Segkk677_pilon"	104214	108891
"comp34540_c0_seq1"	0.0417915152977153	"isogroup34540"	"Receptor-activated Ca2+-permeable cation channels (STRPC family) ; transient receptor potential cation channel subfamily C, invertebrate E=1e-87"	"GO:0005261;GO:0006812;GO:0016020;GO:0005262;GO:0006816;GO:0005216;GO:0006811;GO:0007600"	"Signal transduction mechanisms"	"Segkk1140_pilon"	79076	82905
"comp2982_c0_seq1"	0.0418975245640304	"isogroup2982"	NA	NA	NA	"Segkk1575_pilon"	41797	137906
"comp1894_c0_seq1"	0.0419085086233781	"isogroup1894"	"Transcriptional regulator of the PUR family, single-stranded-DNA-binding"	NA	"Transcription"	"Segkk3028_pilon"	179637	188471
"comp19950_c0_seq1"	0.0419085086233781	"isogroup19950"	"Phosphatidylserine-specific receptor PtdSerR, contains JmjC domain"	NA	"Signal transduction mechanisms"	"Segkk2165_pilon"	39005	42015
"comp4038_c0_seq1"	0.0419085086233781	"isogroup4038"	"Rho-associated, coiled-coil containing protein kinase ; G protein-coupled receptor kinase [EC:2.7.11.16] E=2e-163"	"GO:0007242;GO:0004703"	"Signal transduction mechanisms"	"Segkk2432_pilon"	178107	195063
"comp1397_c0_seq1"	0.0420061816080905	"isogroup1397"	"Ca2+-binding protein, EF-Hand protein superfamily ; calcium-binding protein CML E=1e-34"	"GO:0005509"	"Signal transduction mechanisms"	"Segkk4023_pilon"	341360	347550
"comp12503_c0_seq1"	0.0420298269512557	"isogroup12503"	"U4/U6 small nuclear ribonucleoprotein Prp4 (contains WD40 repeats) ; PH-interacting protein E=3e-131"	"GO:0003847"	"RNA processing and modification "	"Segkk2564_pilon"	9235	30148
"comp20655_c0_seq1"	0.0420298269512557	"isogroup20655"	NA	NA	NA	"Segkk2316_pilon"	3155	13761
"comp2965_c0_seq1"	0.0420298269512557	"isogroup2965"	"Palmitoyl protein thioesterase ; palmitoyl-protein thioesterase [EC:3.1.2.22] E=7e-126"	"GO:0003824;GO:0005764;GO:0006464;GO:0008474"	"Posttranslational modification, protein turnover, chaperones"	"Segkk1225_pilon"	114764	125765
"comp5241_c0_seq1"	0.0420298269512557	"isogroup5241"	"Kinesin-like protein ; kinesin family member 2/24 E=1e-77"	"GO:0003777;GO:0005524;GO:0005875;GO:0007018"	"Cytoskeleton"	"Segkk1632_pilon"	6535	22354
"comp7873_c0_seq1"	0.0421158525390679	"isogroup7873"	NA	NA	NA	"Segkk3990_pilon"	20224	30721
"comp25655_c0_seq1"	0.0422679658002252	"isogroup25655"	NA	NA	NA	"Segkk1071_pilon"	38988	39502
"comp3893_c0_seq1"	0.0422679658002252	"isogroup3893"	NA	NA	NA	"Segkk4002_pilon"	19627	56338
"comp41143_c0_seq1"	0.0422679658002252	"isogroup41143"	"OTU (ovarian tumor)-like cysteine protease"	NA	"Posttranslational modification, protein turnover, chaperones"	"Segkk1677_pilon"	3187	3627
"comp701_c0_seq1"	0.0422679658002252	"isogroup701"	"Calsyntenin"	"GO:0005509;GO:0007156;GO:0016020"	"Extracellular structures"	"Segkk3209_pilon"	20006	294232
"comp72608_c0_seq1"	0.0422679658002252	"isogroup72608"	NA	NA	NA	"Segkk3303_pilon"	7094	7316
"comp10006_c0_seq1"	0.0424252137181514	"isogroup10006"	"endonuclease G, mitochondrial E=1e-17"	"GO:0004519"	NA	"Segkk2060_pilon"	242710	259422
"comp16467_c0_seq1"	0.0424966738006739	"isogroup16467"	NA	NA	NA	"Segkk3047_pilon"	78083	98526
"comp29641_c0_seq1"	0.0424966738006739	"isogroup29641"	NA	NA	NA	"Segkk3154_pilon"	45934	46467
"comp2777_c0_seq1"	0.0424967823437251	"isogroup2777"	"FOG: Immunoglobulin C-2 Type/fibronectin type III domains"	NA	"Signal transduction mechanisms"	"Segkk2375_pilon"	113727	123765
"comp12799_c0_seq1"	0.0425284008048598	"isogroup12799"	NA	NA	NA	"Segkk2629_pilon"	2069	5125
"comp14464_c0_seq1"	0.0426388394556547	"isogroup14464"	NA	NA	NA	"Segkk1618_pilon"	22209	52851
"comp18275_c0_seq1"	0.0426388394556547	"isogroup18275"	NA	NA	NA	"Segkk1878_pilon"	4026	4436
"comp28196_c0_seq1"	0.0426388394556547	"isogroup28196"	NA	NA	NA	"Segkk3709_pilon"	891	3495
"comp67541_c0_seq1"	0.0426509218060235	"isogroup67541"	NA	NA	NA	"Segkk1782_pilon"	59573	59770
"comp8431_c0_seq1"	0.0426509218060235	"isogroup8431"	NA	NA	NA	"Segkk642_pilon"	216283	222730
"comp22784_c0_seq1"	0.0427359961573082	"isogroup22784"	"Serine/threonine protein kinase, contains leucine zipper domain ; aurora kinase, other [EC:2.7.11.1] E=1e-08"	"GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004709"	"Signal transduction mechanisms"	"Segkk2188_pilon"	2248	5870
"comp5970_c0_seq1"	0.0427359961573082	"isogroup5970"	NA	NA	NA	"Segkk708_pilon"	92214	92787
"comp1815_c0_seq1"	0.0428050791746643	"isogroup1815"	"26S proteasome regulatory complex, ATPase RPT1 ; 26S proteasome regulatory subunit T2 E=4e-110"	"GO:0000166;GO:0017111;GO:0005524;GO:0005634;GO:0005737;GO:0016787;GO:0030163;GO:0004298;GO:0004299;GO:0043248"	"Posttranslational modification, protein turnover, chaperones"	"Segkk2783_pilon"	53403	64993
"comp61415_c0_seq1"	0.0429133675966629	"isogroup61415"	"Predicted guanine nucleotide exchange factor (PEBBLE)"	NA	"Signal transduction mechanisms"	"Segkk1732_pilon"	385231	388738
"comp31492_c0_seq1"	0.0429426855982447	"isogroup31492"	"Proteins containing BTB/POZ and Kelch domains, involved in regulatory/signal transduction processes ; kelch-like protein 20 E=1e-110"	"GO:0005515"	"Signal transduction mechanisms"	"Segkk368_pilon"	25129	29470
"comp3138_c0_seq1"	0.0429468264350158	"isogroup3138"	"Ribosomal protein S6 kinase and related proteins ; serum/glucocorticoid-regulated kinase, invertebrate [EC:2.7.11.1] E=2e-85"	"GO:0004672;GO:0005524;GO:0006468;GO:0004674;GO:0004713;GO:0004700;GO:0006412"	"Signal transduction mechanisms"	"Segkk3097_pilon"	167544	201080
"comp4923_c0_seq1"	0.0429468264350158	"isogroup4923"	"AAA+-type ATPase ; vesicle-fusing ATPase [EC:3.6.4.6] E=7e-110"	"GO:0005524;GO:0000166;GO:0017111;GO:0016787;GO:0004003;GO:0004004;GO:0008026;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626"	"Posttranslational modification, protein turnover, chaperones"	"Segkk3643_pilon"	254131	275965
"comp27757_c0_seq1"	0.0431479876766278	"isogroup27757"	"Fibrillins and related proteins containing Ca2+-binding EGF-like domains"	NA	"Signal transduction mechanisms"	"Segkk68_pilon"	508582	508819
"comp25099_c0_seq1"	0.0431592821006102	"isogroup25099"	"Predicted 2-oxoglutarate dehydrogenase, E1 subunit ; 2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2] E=2e-97"	"GO:0004591"	"Carbohydrate transport and metabolism"	"Segkk2071_pilon"	35147	38918
"comp58879_c0_seq1"	0.0431592821006102	"isogroup58879"	"Peptide exporter, ABC superfamily ; ATP-binding cassette, subfamily B (MDR/TAP), member 9 E=1e-43"	"GO:0005524;GO:0006810;GO:0016021;GO:0042626;GO:0016887;GO:0000166;GO:0017111;GO:0004003;GO:0004004;GO:0008026;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0017116;GO:0042623;GO:0042624;GO:0042625"	"Intracellular trafficking, secretion, and vesicular transport"	"Segkk68_pilon"	661928	662173
"comp16950_c0_seq1"	0.0431692628121093	"isogroup16950"	"cadherin 23 E=2e-56"	"GO:0005509;GO:0007156;GO:0016020"	"Signal transduction mechanisms"	"Segkk2918_pilon"	2507	11588
"comp8217_c0_seq1"	0.0431692628121093	"isogroup8217"	"Ca2+-independent phospholipase A2 ; ankyrin E=2e-22"	"GO:0003824;GO:0045735;GO:0004623;GO:0004624;GO:0004625;GO:0004626;GO:0004627;GO:0004628;GO:0047498;GO:0047499"	"Lipid transport and metabolism"	"Segkk3684_pilon"	94073	108696
"comp11399_c0_seq1"	0.0431966171409879	"isogroup11399"	"Ca2+/calmodulin-dependent protein kinase, EF-Hand protein superfamily"	"GO:0005509;GO:0007268;GO:0048167"	"Signal transduction mechanisms"	"Segkk3179_pilon"	41939	62212
"comp43020_c0_seq1"	0.043219924731317	"isogroup43020"	NA	NA	NA	"Segkk925_pilon"	521196	525294
"comp6675_c0_seq1"	0.0432956584757102	"isogroup6675"	"Predicted ubiquitin-conjugating enzyme"	NA	"Posttranslational modification, protein turnover, chaperones"	"Segkk339_pilon"	19826	23297
"comp42472_c0_seq1"	0.0433737036973669	"isogroup42472"	"26S proteasome regulatory complex, subunit PSMD10 ; Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein E=7e-20"	"GO:0030163;GO:0043248"	"Posttranslational modification, protein turnover, chaperones"	"Segkk672_pilon"	1987	2872
"comp20848_c0_seq1"	0.0438439302991573	"isogroup20848"	NA	NA	NA	"Segkk2008_pilon"	32669	37648
"comp93822_c0_seq1"	0.0438524122961711	"isogroup93822"	NA	NA	NA	"Segkk4108_pilon"	108814	109017
"comp62268_c0_seq1"	0.0440091564972284	"isogroup62268"	"Dyneins, heavy chain"	NA	"Cytoskeleton"	"Segkk3411_pilon"	40642	40842
"comp3938_c0_seq1"	0.0441166150181036	"isogroup3938"	"Molecular chaperones GRP170/SIL1, HSP70 superfamily ; hypoxia up-regulated 1 E=1e-77"	"GO:0005524;GO:0006950;GO:0033554;GO:0061077"	"Posttranslational modification, protein turnover, chaperones"	"Segkk2597_pilon"	2488	11204
"comp23942_c0_seq1"	0.0442571369342518	"isogroup23942"	"ACK and related non-receptor tyrosine kinases ; leucine-rich repeat kinase 1 [EC:2.7.11.1] E=6e-06"	"GO:0005515;GO:0007165;GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674"	"Signal transduction mechanisms"	"Segkk4332_pilon"	167265	167899
"comp46083_c0_seq1"	0.0442756044835281	"isogroup46083"	"WD40 repeat-containing protein"	NA	NA	"Segkk3157_pilon"	29867	32275
"comp6819_c0_seq1"	0.0442837836019883	"isogroup6819"	"Molecular chaperone (DnaJ superfamily) ; E3 ubiquitin-protein ligase RNF144 [EC:6.3.2.19] E=2e-05"	"GO:0006950;GO:0033554;GO:0061077;GO:0010992"	"Posttranslational modification, protein turnover, chaperones"	"Segkk1240_pilon"	18408	21876
